node_id,node_type,zone_id,side,has_kansen,has_sidou,lon,lat,intersection_type,is_signalized,juusin_kansen,juusin_sidou,priority,notes
513243574_C,CENTROID,513243574,,,,,,,,15850,15553,0.9,
513243581_C,CENTROID,513243581,,,,,,,,8008,8029,0.9,
513243582_C,CENTROID,513243582,,,,,,,,8031,8030,0.9,
513243583_C,CENTROID,513243583,,,,,,,,8218,8315,0.9,
513243584_C,CENTROID,513243584,,,,,,,,8181,8187,0.9,
513243591_C,CENTROID,513243591,,,,,,,,8005,8490,0.9,
513243593_C,CENTROID,513243593,,,,,,,,8202,8178,0.9,
513243632_C,CENTROID,513243632,,,,,,,,9795,0,0.9,
513243634_C,CENTROID,513243634,,,,,,,,10223,10181,0.9,
513243641_C,CENTROID,513243641,,,,,,,,10123,9657,0.9,
513243642_C,CENTROID,513243642,,,,,,,,9629,9661,0.9,
513243643_C,CENTROID,513243643,,,,,,,,9818,10029,0.9,
513243644_C,CENTROID,513243644,,,,,,,,9820,10056,0.9,
513243651_C,CENTROID,513243651,,,,,,,,81,353,0.9,
513243652_C,CENTROID,513243652,,,,,,,,80,85,0.9,
513243653_C,CENTROID,513243653,,,,,,,,406,239,0.9,
513243654_C,CENTROID,513243654,,,,,,,,446,562,0.9,
513243661_C,CENTROID,513243661,,,,,,,,4849,4859,0.9,
513243662_C,CENTROID,513243662,,,,,,,,5115,4869,0.9,
513243663_C,CENTROID,513243663,,,,,,,,5007,4956,0.9,
513243664_C,CENTROID,513243664,,,,,,,,5193,4986,0.9,
513243671_C,CENTROID,513243671,,,,,,,,tran_d1985c3b-2e3d-46f9-ae5c-3037828b5ce2,tran_19ea7f54-c5e1-4483-a53a-278c16d62bf8,0.9,
513243672_C,CENTROID,513243672,,,,,,,,tran_b249ef4d-7a53-4c04-9441-415dd3d23d39,tran_6cf6c6f8-433d-4ed9-a6f1-a657cb3ec644,0.9,
513243673_C,CENTROID,513243673,,,,,,,,tran_210f17ab-bc82-4e68-98da-70ea2d590b45,tran_6ba038e1-3d9f-497b-ac0a-24078c9b263b,0.9,
513243674_C,CENTROID,513243674,,,,,,,,tran_e7419217-7656-4705-912d-6ffea07088aa,tran_2b51662f-c5ed-4a62-85d2-0a5443e73b56,0.9,
513243681_C,CENTROID,513243681,,,,,,,,3430,3427,0.9,
513243682_C,CENTROID,513243682,,,,,,,,3669,3449,0.9,
513243683_C,CENTROID,513243683,,,,,,,,4031,3797,0.9,
513243684_C,CENTROID,513243684,,,,,,,,3998,4061,0.9,
513243691_C,CENTROID,513243691,,,,,,,,3370,3674,0.9,
513243693_C,CENTROID,513243693,,,,,,,,3744,3822,0.9,
513243732_C,CENTROID,513243732,,,,,,,,9896,5431,0.9,
513243734_C,CENTROID,513243734,,,,,,,,5561,5973,0.9,
513243741_C,CENTROID,513243741,,,,,,,,6094,6095,0.9,
513243742_C,CENTROID,513243742,,,,,,,,5371,5931,0.9,
513243743_C,CENTROID,513243743,,,,,,,,5590,6005,0.9,
513243744_C,CENTROID,513243744,,,,,,,,5592,5581,0.9,
513243751_C,CENTROID,513243751,,,,,,,,2720,2724,0.9,
513243752_C,CENTROID,513243752,,,,,,,,2710,2734,0.9,
513243753_C,CENTROID,513243753,,,,,,,,2938,3307,0.9,
513243754_C,CENTROID,513243754,,,,,,,,2927,2958,0.9,
513243761_C,CENTROID,513243761,,,,,,,,13788,13962,0.9,
513243762_C,CENTROID,513243762,,,,,,,,13756,13998,0.9,
513243763_C,CENTROID,513243763,,,,,,,,13855,13944,0.9,
513243764_C,CENTROID,513243764,,,,,,,,13850,13926,0.9,
513243771_C,CENTROID,513243771,,,,,,,,16852,17010,0.9,
513243772_C,CENTROID,513243772,,,,,,,,16739,16959,0.9,
513243773_C,CENTROID,513243773,,,,,,,,16914,16907,0.9,
513243774_C,CENTROID,513243774,,,,,,,,16732,16841,0.9,
513243781_C,CENTROID,513243781,,,,,,,,4038,3680,0.9,
513243782_C,CENTROID,513243782,,,,,,,,0,3825,0.9,
513243783_C,CENTROID,513243783,,,,,,,,4670,4660,0.9,
513243784_C,CENTROID,513243784,,,,,,,,4557,4700,0.9,
513243791_C,CENTROID,513243791,,,,,,,,3741,0,0.9,
513243832_C,CENTROID,513243832,,,,,,,,12409,12852,0.9,
513243834_C,CENTROID,513243834,,,,,,,,0,12554,0.9,
513243841_C,CENTROID,513243841,,,,,,,,12468,12891,0.9,
513243842_C,CENTROID,513243842,,,,,,,,12639,12450,0.9,
513243843_C,CENTROID,513243843,,,,,,,,12586,12668,0.9,
513243844_C,CENTROID,513243844,,,,,,,,12581,12808,0.9,
513243851_C,CENTROID,513243851,,,,,,,,3047,3052,0.9,
513243852_C,CENTROID,513243852,,,,,,,,3192,3051,0.9,
513243853_C,CENTROID,513243853,,,,,,,,12701,14054,0.9,
513243854_C,CENTROID,513243854,,,,,,,,4205,14457,0.9,
513243861_C,CENTROID,513243861,,,,,,,,4159,4306,0.9,
513243862_C,CENTROID,513243862,,,,,,,,4386,4173,0.9,
513243863_C,CENTROID,513243863,,,,,,,,4295,4219,0.9,
513243864_C,CENTROID,513243864,,,,,,,,4366,4203,0.9,
513243871_C,CENTROID,513243871,,,,,,,,12252,12400,0.9,
513243872_C,CENTROID,513243872,,,,,,,,12317,12246,0.9,
513243873_C,CENTROID,513243873,,,,,,,,12111,12112,0.9,
513243874_C,CENTROID,513243874,,,,,,,,11884,12176,0.9,
513243881_C,CENTROID,513243881,,,,,,,,4556,4778,0.9,
513243882_C,CENTROID,513243882,,,,,,,,4655,4603,0.9,
513243883_C,CENTROID,513243883,,,,,,,,4425,4712,0.9,
513243884_C,CENTROID,513243884,,,,,,,,4435,4427,0.9,
513243891_C,CENTROID,513243891,,,,,,,,4771,4597,0.9,
513243942_C,CENTROID,513243942,,,,,,,,12602,12600,0.9,
513243944_C,CENTROID,513243944,,,,,,,,14252,14243,0.9,
513243951_C,CENTROID,513243951,,,,,,,,14079,14391,0.9,
513243952_C,CENTROID,513243952,,,,,,,,14094,14458,0.9,
513243953_C,CENTROID,513243953,,,,,,,,14278,14334,0.9,
513243954_C,CENTROID,513243954,,,,,,,,14353,14162,0.9,
513243961_C,CENTROID,513243961,,,,,,,,17083,17097,0.9,
513243962_C,CENTROID,513243962,,,,,,,,17656,17660,0.9,
513243963_C,CENTROID,513243963,,,,,,,,17250,17270,0.9,
513243964_C,CENTROID,513243964,,,,,,,,17481,17479,0.9,
513243971_C,CENTROID,513243971,,,,,,,,7757,7756,0.9,
513243972_C,CENTROID,513243972,,,,,,,,7310,7267,0.9,
513243973_C,CENTROID,513243973,,,,,,,,7485,7608,0.9,
513243974_C,CENTROID,513243974,,,,,,,,7681,7466,0.9,
513243981_C,CENTROID,513243981,,,,,,,,11034,11170,0.9,
513243982_C,CENTROID,513243982,,,,,,,,10556,11243,0.9,
513243983_C,CENTROID,513243983,,,,,,,,10719,10690,0.9,
513243984_C,CENTROID,513243984,,,,,,,,10783,10920,0.9,
513253051_C,CENTROID,513253051,,,,,,,,14233,0,0.9,
513253052_C,CENTROID,513253052,,,,,,,,14231,14315,0.9,
513253061_C,CENTROID,513253061,,,,,,,,17373,17376,0.9,
513253062_C,CENTROID,513253062,,,,,,,,17468,17375,0.9,
513253071_C,CENTROID,513253071,,,,,,,,7519,0,0.9,
513253072_C,CENTROID,513253072,,,,,,,,7513,0,0.9,
513253081_C,CENTROID,513253081,,,,,,,,10785,10781,0.9,
513253082_C,CENTROID,513253082,,,,,,,,10778,0,0.9,
