node_id,node_type,zone_id,side,has_kansen,has_sidou,lon,lat,intersection_type,is_signalized,juusin_kansen,juusin_sidou,priority,notes
B-513243553-E,BOUNDARY,513243553,E,1.0,1.0,132.44378360249706,34.38174432474737,,,,,1.0,
B-513243553-N,BOUNDARY,513243553,N,1.0,1.0,132.43994815810868,34.38337552006144,,,,,1.0,
B-513243553-S,BOUNDARY,513243553,S,1.0,1.0,132.44222202909955,34.37925996721734,,,,,1.0,
B-513243553-W,BOUNDARY,513243553,W,1.0,1.0,132.43737523053673,34.38108483474069,,,,,1.0,
B-513243554-E,BOUNDARY,513243554,E,1.0,1.0,132.44985012186763,34.38211896053237,,,,,1.0,
B-513243554-N,BOUNDARY,513243554,N,1.0,1.0,132.44798629489165,34.38318550421704,,,,,1.0,
B-513243554-S,BOUNDARY,513243554,S,1.0,1.0,132.4501435185638,34.37937536985752,,,,,1.0,
B-513243554-W,BOUNDARY,513243554,W,1.0,1.0,132.44378360249706,34.38174432474737,,,,,1.0,
B-513243561-E,BOUNDARY,513243561,E,1.0,1.0,132.45642388041296,34.37798564331077,,,,,1.0,
B-513243561-N,BOUNDARY,513243561,N,1.0,1.0,132.45493958361874,34.379066223913924,,,,,1.0,
B-513243561-S,BOUNDARY,513243561,S,1.0,1.0,132.45040568334338,34.37510612194244,,,,,1.0,
B-513243561-W,BOUNDARY,513243561,W,1.0,1.0,132.4504555976902,34.37584534651297,,,,,1.0,
B-513243562-E,BOUNDARY,513243562,E,0.0,0.0,,,,,,,1.0,
B-513243562-N,BOUNDARY,513243562,N,1.0,1.0,132.4591232033583,34.379221784182185,,,,,1.0,
B-513243562-S,BOUNDARY,513243562,S,1.0,1.0,132.4585316207655,34.375049423281716,,,,,1.0,
B-513243562-W,BOUNDARY,513243562,W,1.0,1.0,132.45642388041296,34.37798564331077,,,,,1.0,
B-513243563-E,BOUNDARY,513243563,E,1.0,0.0,132.4559055897523,34.3810272234937,,,,,1.0,
B-513243563-N,BOUNDARY,513243563,N,1.0,1.0,132.4518959052448,34.38326540300623,,,,,1.0,
B-513243563-S,BOUNDARY,513243563,S,1.0,1.0,132.4501435185638,34.37937536985752,,,,,1.0,
B-513243563-W,BOUNDARY,513243563,W,1.0,1.0,132.44985012186763,34.38211896053237,,,,,1.0,
B-513243564-E,BOUNDARY,513243564,E,1.0,1.0,132.46258344265462,34.38116406080613,,,,,1.0,
B-513243564-N,BOUNDARY,513243564,N,1.0,1.0,132.4566899565728,34.38329431912423,,,,,1.0,
B-513243564-S,BOUNDARY,513243564,S,1.0,1.0,132.4591232033583,34.379221784182185,,,,,1.0,
B-513243564-W,BOUNDARY,513243564,W,1.0,0.0,132.4559055897523,34.3810272234937,,,,,1.0,
B-513243571-E,BOUNDARY,513243571,E,1.0,1.0,132.46930608712395,34.37601419663448,,,,,1.0,
B-513243571-N,BOUNDARY,513243571,N,1.0,1.0,132.4672095919474,34.37904437705251,,,,,1.0,
B-513243571-S,BOUNDARY,513243571,S,1.0,1.0,132.44071981703573,34.379628102669365,,,,,1.0,
B-513243571-W,BOUNDARY,513243571,W,1.0,0.0,132.46260054509233,34.37585656569015,,,,,1.0,
